Index	FileName	ScanNum	FeatureIndex	TargetDecoyType	RetentionTime	MassCountInSpec	AverageMass	MonoisotopicMass	SumIntensity	MinCharge	MaxCharge	PeakCount	IsotopeCosine	ChargeCosine	ChargeScore	MassSNR	ChargeSNR	AveragePPMError	RepresentativeCharge	RepresentativeMzStart	RepresentativeMzEnd	Qscore	Qscore2D	Qvalue
1	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	101	nan	0	113.015130	1	37106.112182	37082.934527	44178.1	49	51	22	0.880396	0.684259	0.732354	27.6945	15.6335	6.15063	51	728.523632	728.616872	0.382647	0.382647	0.697276
2	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	244	nan	0	272.649714	1	23685.563504	23670.777728	193953	37	40	59	0.888397	0.660352	0.708266	29.1384	10.9797	10.5685	40	593.098679	593.440570	0.424655	0.424655	0.654093
3	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	262	nan	0	292.740096	1	6315.252115	6311.374346	134116	6	12	117	0.95975	0.866446	1	30.8253	21.5787	37.8005	10	632.214620	632.802907	0.550577	0.550577	0.168458
4	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	264	nan	0	294.920346	2	6315.267055	6311.389286	262323	7	12	162	0.956964	0.933627	1	99.3502	48.6633	38.259	9	702.344467	702.891944	0.590221	0.590221	0.0732052
5	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	264	nan	0	294.920346	2	18946.446458	18934.649153	341668	29	33	117	0.865937	0.83056	0.780362	27.5141	28.2138	13.2987	30	632.290023	632.878416	0.330557	0.330557	0.697276
6	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	265	nan	0	296.010720	1	6315.260205	6311.382436	188706	7	12	155	0.963932	0.945776	0.977324	65.4188	60.7442	37.4208	10	632.199623	632.802984	0.553724	0.553724	0.158008
7	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	266	nan	0	297.100842	1	6315.258329	6311.380560	174276	7	11	144	0.965478	0.961855	0.941858	116.577	88.5793	39.1901	11	574.821882	575.436593	0.578881	0.578881	0.0957296
8	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	267	nan	0	298.307844	2	6315.259533	6311.381765	368628	6	12	240	0.991905	0.968185	0.984316	242.528	107.258	39.0081	9	702.238564	703.086351	0.675433	0.675433	0.00525839
9	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	267	nan	0	298.307844	2	18947.463692	18935.666388	376144	29	33	130	0.866521	0.723468	0.885271	27.7814	13.9319	13.3847	30	632.259860	632.878404	0.368560	0.368560	0.697276
10	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	268	nan	0	299.397972	1	6315.251638	6311.373870	461257	7	11	217	0.987445	0.971737	1	316.7	121.407	39.7172	11	574.730378	575.515102	0.679592	0.679592	0.00525839
11	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	269	nan	0	300.487974	2	6315.276572	6311.398804	390499	6	12	213	0.985635	0.972621	1	149.409	125.5	38.6944	10	632.124158	632.893457	0.614543	0.614543	0.0474538
12	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	269	nan	0	300.487974	2	18946.786214	18934.988910	457086	29	33	132	0.885645	0.837037	0.749225	31.3052	29.6895	13.3539	33	574.847966	575.449629	0.374637	0.374637	0.697276
13	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	270	nan	0	301.578096	2	6315.279676	6311.401907	335486	7	12	192	0.968921	0.968841	1	167.832	109.631	38.4966	10	632.199558	632.984096	0.600985	0.600985	0.0598089
14	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	270	nan	0	301.578096	2	18947.459850	18935.662546	380099	29	33	130	0.86547	0.738055	0.807469	29.7129	15.1783	13.1724	33	574.861073	575.436576	0.367595	0.367595	0.697276
15	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	271	nan	0	302.785350	1	6315.275431	6311.397662	248642	5	12	167	0.958432	0.962916	0.963273	92.9512	91.2663	37.777	10	632.214643	633.074725	0.543202	0.543202	0.191526
16	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	272	nan	0	303.875604	1	6315.264879	6311.387110	190617	8	12	152	0.96925	0.94941	1	65.6712	65.4867	37.8771	10	632.199584	632.893523	0.559534	0.559534	0.129088
17	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	274	nan	0	306.056226	1	6315.278977	6311.401208	93024.7	6	12	105	0.913904	0.781896	1	20.2068	11.2711	35.4887	10	632.320190	632.682206	0.458885	0.458885	0.556643
18	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	275	nan	0	307.146354	1	18946.517437	18934.720133	272163	29	33	104	0.855492	0.748378	0.866579	21.7714	16.1502	13.4305	33	574.913355	575.436576	0.322509	0.322509	0.697276
19	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	276	nan	0	308.353092	1	6315.281159	6311.403391	107266	9	12	99	0.922492	0.870335	1	25.8394	22.3793	36.5289	11	574.913338	575.528196	0.457105	0.457105	0.563492
20	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	277	nan	0	309.443232	1	38526.680095	38502.650369	50454.6	59	62	40	0.90459	0.711268	0.736235	41.1713	18.4536	6.13618	62	622.346047	622.449113	0.454813	0.454813	0.568049
21	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	281	nan	0	313.920594	1	6315.287644	6311.409875	66355.4	9	12	62	0.924194	0.781334	1	20.6807	11.2295	28.5796	11	574.847777	575.266225	0.482090	0.482090	0.44542
22	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	291	nan	0	325.055232	1	5825.679684	5822.072597	288879	5	10	178	0.97393	0.953155	1	20.7913	68.6507	38.7928	9	647.968817	648.610563	0.468836	0.468836	0.500338
23	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	292	nan	0	326.145360	1	5825.674200	5822.067114	367249	5	10	205	0.977301	0.941318	1	15.475	53.7765	40.1103	9	647.968805	648.610550	0.468868	0.468868	0.500338
24	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	293	nan	0	327.235734	1	5825.710433	5822.103347	333115	5	10	185	0.965734	0.938629	0.998007	24.7365	2.9564	39.1486	7	832.830075	833.788115	0.681696	0.681696	0.00525839
25	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	294	nan	0	328.442616	1	5825.703195	5822.096108	324986	5	10	177	0.977906	0.950266	1	14.4378	1.94861	39.0298	9	647.984419	648.610523	0.686064	0.686064	0
26	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	295	nan	0	329.532984	2	6656.949092	6652.873735	110832	8	9	51	0.887589	0.926471	1	31.5962	44.4385	37.5519	8	832.807300	833.788131	0.360470	0.360470	0.697276
27	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	295	nan	0	329.532984	2	11649.264140	11642.051969	204565	16	18	95	0.866684	0.904792	0.755326	34.0217	44.4346	22.1388	18	647.874983	648.610563	0.325018	0.325018	0.697276
28	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	296	nan	0	330.623238	2	6254.440787	6250.590795	95697.6	8	12	80	0.884181	0.776366	1	12.752	10.8322	37.1612	11	569.385028	569.720147	0.365501	0.365501	0.697276
29	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	296	nan	0	330.623238	2	11650.352426	11643.140256	317167	16	20	140	0.888017	0.85967	0.725129	45.1675	27.8756	22.629	18	648.096296	648.610502	0.416239	0.416239	0.67955
30	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	297	nan	0	331.713354	2	5825.692994	5822.085908	238937	6	9	138	0.968544	0.924913	1	16.9814	40.9208	38.9931	9	647.968781	648.610527	0.477512	0.477512	0.47354
31	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	297	nan	0	331.713354	2	11649.288108	11642.075938	223440	16	20	116	0.87762	0.871873	0.779829	40.4149	31.1987	22.6577	18	647.968781	648.610527	0.379896	0.379896	0.697276
32	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	298	nan	0	332.919864	1	5825.688805	5822.081719	100516	6	9	88	0.940165	0.770431	1	17.1359	10.0971	37.9976	7	832.966837	834.222058	0.505695	0.505695	0.347388
33	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	320	nan	0	357.369996	1	44900.217318	44872.139311	31583.1	65	68	30	0.860939	0.659103	0.863014	33.514	14.9659	5.22294	67	671.125462	671.207903	0.360458	0.360458	0.697276
34	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	330	nan	0	368.622258	1	38884.514448	38860.204027	20570.8	57	59	32	0.92988	0.707053	0.807451	46.0396	18.1353	5.72773	58	671.224379	671.537803	0.517006	0.517006	0.305066
35	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	335	nan	0	374.190252	1	5364.273002	5360.956187	17693.2	7	7	18	0.915942	0.915942	1	8.18367	8.18367	30.7366	7	766.975861	767.459493	0.429627	0.429627	0.646518
36	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	348	nan	0	388.712628	1	21289.537817	21276.263900	28875.5	34	36	28	0.871028	0.616823	0.969981	15.1406	8.26328	11.6014	36	592.345396	592.632583	0.353324	0.353324	0.697276
37	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	366	nan	0	408.803526	1	37264.859528	37241.590313	17327.9	56	58	21	0.863216	0.82149	0.929583	42.9983	36.9203	6.20104	57	654.683470	654.842344	0.339978	0.339978	0.697276
38	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	368	nan	0	410.984154	1	7164.859389	7160.390894	63872.1	11	13	55	0.852491	0.884124	1	14.2966	27.7472	36.3892	11	652.101914	652.670747	0.268499	0.268499	0.697276
39	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	376	nan	0	419.939658	1	12146.063037	12138.454894	88473.9	16	20	60	0.865782	0.667178	0.784454	16.5912	8.16356	20.5438	19	640.163320	640.418417	0.356695	0.356695	0.697276
40	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	377	nan	0	421.029648	1	7299.367630	7294.811572	43422.3	10	13	57	0.858233	0.79066	0.865152	18.8025	13.0409	33.4108	12	609.097270	609.667823	0.335172	0.335172	0.697276
41	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	388	nan	0	433.373910	1	40656.923834	40631.531754	61627.6	56	58	29	0.850091	0.692969	0.955174	33.4044	17.1352	7.54671	58	701.921000	702.026818	0.334618	0.334618	0.697276
42	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	390	nan	0	435.554664	1	21775.330497	21761.792676	86630.5	31	33	38	0.85862	0.703126	0.827734	21.0568	13.268	11.9701	33	660.713176	660.954808	0.333650	0.333650	0.697276
43	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	392	nan	0	437.851410	2	35561.551042	35539.365542	124840	49	51	37	0.938623	0.744778	1	60.8254	21.6799	6.63402	49	726.606500	727.033860	0.549857	0.549857	0.170596
44	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	392	nan	0	437.851410	2	36263.516306	36240.831336	173499	49	53	41	0.908402	0.778271	0.72904	29.4287	26.899	6.05284	53	685.144497	685.344239	0.414701	0.414701	0.687765
45	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	393	nan	0	438.942036	1	21774.840567	21761.302746	677208	29	43	275	0.981236	0.819047	0.953993	191.464	27.6545	11.57	29	751.685712	751.951967	0.712794	0.712794	0
46	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	397	nan	0	443.419656	2	43679.438709	43652.193107	103311	65	72	58	0.860135	0.578052	0.861142	35.3151	9.64919	4.5842	68	643.285990	643.347880	0.383629	0.383629	0.697276
47	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	397	nan	0	443.419656	2	50123.946502	50092.616840	286446	87	99	211	0.882729	0.72695	0.706798	142.071	23.116	4.92676	91	551.742834	551.902631	0.501172	0.501172	0.368603
48	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	399	nan	0	445.600284	1	23474.065293	23459.403927	158006	31	33	43	0.86944	0.72808	0.972565	37.4232	15.9581	11.008	32	734.477132	734.809956	0.389008	0.389008	0.697276
49	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	400	nan	0	446.690544	1	21275.055277	21261.792964	542188	27	40	229	0.972597	0.812207	0.777209	114.615	26.0728	11.7536	39	546.290286	546.799163	0.662582	0.662582	0.0137725
50	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	403	nan	0	450.077544	1	21776.511304	21762.933706	285948	32	42	180	0.947259	0.718633	0.782946	72.0407	14.4222	11.491	33	660.729072	660.938487	0.607770	0.607770	0.0553138
51	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	405	nan	0	452.257548	3	21778.442452	21764.864854	245028	30	39	144	0.917713	0.833553	0.801171	64.0069	30.7448	11.6149	37	589.484761	589.892123	0.495714	0.495714	0.387189
52	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	405	nan	0	452.257548	3	43639.398267	43612.179919	44808.7	74	77	39	0.859425	0.74311	0.746296	46.3037	23.7009	5.63911	74	590.653663	590.925998	0.360662	0.360662	0.697276
53	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	405	nan	0	452.257548	3	48102.556961	48072.530604	91435.1	84	94	93	0.850416	0.622603	0.787185	45.6767	12.761	4.60068	88	547.612567	547.758416	0.371523	0.371523	0.697276
54	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	407	nan	0	454.554300	2	21988.609420	21974.890323	71566.5	29	31	34	0.8723	0.791903	0.998426	26.1133	22.9192	11.2596	30	733.848034	734.262932	0.348255	0.348255	0.697276
55	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	407	nan	0	454.554300	2	22718.449097	22704.242785	81892.3	30	35	45	0.878363	0.611191	0.800493	25.083	8.28004	11.0342	31	733.848034	734.225199	0.406095	0.406095	0.697276
56	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	411	nan	0	459.032310	1	37654.024758	37630.544379	94507.8	65	69	71	0.876056	0.76056	0.761999	49.1464	24.5056	6.12798	65	580.098276	580.357600	0.397250	0.397250	0.697276
57	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	412	nan	0	460.122300	2	4949.416258	4946.325119	292732	4	8	99	0.987538	0.84479	0.987804	8.82004	3.42922	39.5859	8	619.550112	619.886581	0.628079	0.628079	0.0309822
58	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	412	nan	0	460.122300	2	20632.303076	20619.426843	57647.5	31	33	32	0.857025	0.731967	0.71387	23.7195	15.2488	12.0242	32	645.535606	645.862337	0.333582	0.333582	0.697276
59	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	413	nan	0	461.212302	2	6175.189694	6171.379256	79594.6	7	8	40	0.918623	0.917588	1	1.30672	1.37947	38.0317	8	772.504087	773.217178	0.421423	0.421423	0.664687
60	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	413	nan	0	461.212302	2	8271.231398	8266.100647	60352.7	14	16	69	0.86151	0.803073	1	19.4276	15.0806	31.8987	15	552.050497	552.653675	0.335423	0.335423	0.697276
61	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	414	nan	0	462.302286	2	4949.402354	4946.311215	334870	3	6	79	0.963283	0.830664	1	11.5149	4.25164	40.0455	6	825.516990	826.124590	0.586247	0.586247	0.0836991
62	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	414	nan	0	462.302286	2	6175.199963	6171.389524	266119	6	10	139	0.965655	0.924734	1	63.6497	41.931	38.1976	8	772.402316	773.339541	0.580460	0.580460	0.0956972
63	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	415	nan	0	463.509690	3	4949.329927	4946.238788	223599	4	6	70	0.992702	0.707055	1	5.42516	2.89632	39.6715	6	825.651958	826.417382	0.596767	0.596767	0.0656681
64	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	415	nan	0	463.509690	3	6175.216583	6171.406144	249557	6	12	124	0.927738	0.912806	0.996083	34.9303	35.4868	39.5966	8	772.635239	773.339545	0.463407	0.463407	0.530902
65	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	415	nan	0	463.509690	3	6855.957107	6851.653914	186024	7	9	75	0.933511	0.864889	1	40.9103	22.6007	36.3254	8	857.547886	858.262721	0.517088	0.517088	0.305066
66	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	416	nan	0	464.599926	3	6175.230308	6171.419870	262871	6	9	92	0.951346	0.716485	1	11.7535	7.49319	39.6664	9	686.673341	687.424721	0.512501	0.512501	0.316954
67	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	416	nan	0	464.599926	3	6855.983637	6851.680444	329627	5	8	84	0.965732	0.94091	1	96.2435	58.7654	37.0345	7	980.009976	980.878632	0.591774	0.591774	0.072725
68	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	416	nan	0	464.599926	3	11302.814248	11295.801529	77634.7	17	22	64	0.855874	0.65897	0.702693	10.3884	7.45799	22.3611	21	539.121449	539.263918	0.309689	0.309689	0.697276
69	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	417	nan	0	465.690174	3	4949.504557	4946.413418	122603	4	6	35	0.922089	0.892038	1	3.50747	3.98701	38.2807	5	990.420600	991.331923	0.425491	0.425491	0.652788
70	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	417	nan	0	465.690174	3	6175.201501	6171.391062	328518	6	10	141	0.978516	0.92002	1	6.90622	39.154	37.9952	8	772.381901	773.217138	0.429670	0.429670	0.646518
71	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	417	nan	0	465.690174	3	6855.912777	6851.609584	678644	5	9	134	0.984585	0.976466	0.990708	295.289	156.053	38.5205	7	979.888941	980.878630	0.652011	0.652011	0.0207839
72	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	418	nan	0	466.780548	3	6174.183770	6170.373332	222544	6	10	132	0.94359	0.713805	1	9.38845	7.37913	37.1545	7	882.711016	883.557160	0.479428	0.479428	0.462209
73	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	418	nan	0	466.780548	3	6855.981937	6851.678744	644463	6	9	140	0.986468	0.963378	1	219.318	98.2635	37.6337	9	762.364043	763.143010	0.663333	0.663333	0.0137725
74	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	418	nan	0	466.780548	3	7712.762075	7707.962170	324060	8	10	86	0.956944	0.972796	1	76.6152	141.889	32.4621	9	857.404994	858.525019	0.490383	0.490383	0.409411
75	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	419	nan	0	467.988054	3	6174.141534	6170.331096	284297	6	10	142	0.950248	0.906475	1	7.68392	32.7355	39.1402	8	772.504080	773.339515	0.392976	0.392976	0.697276
76	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	419	nan	0	467.988054	3	6175.168894	6171.358456	167683	6	8	69	0.93873	0.677542	1	4.40865	6.02829	39.5872	7	882.835371	883.258381	0.422600	0.422600	0.662553
77	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	419	nan	0	467.988054	3	6855.927559	6851.624366	786501	5	10	184	0.976776	0.979186	1	139.643	177.19	36.8973	9	762.363957	763.242974	0.565988	0.565988	0.118076
78	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	420	nan	0	469.078056	1	6855.948901	6851.645708	591395	5	9	143	0.966466	0.961644	1	180.814	93.5672	37.3171	8	857.524048	858.525026	0.613270	0.613270	0.0474538
79	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	421	nan	0	470.168802	1	6854.971787	6850.668595	384403	5	9	126	0.954379	0.925019	0.949874	92.2876	45.1298	37.5763	9	762.164430	763.243011	0.583517	0.583517	0.0931457
80	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	422	nan	0	471.258804	3	6854.945245	6850.642053	441800	6	10	143	0.919505	0.874784	0.983418	48.2405	24.8163	36.8823	9	762.443842	763.463002	0.496472	0.496472	0.386315
81	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	422	nan	0	471.258804	3	6855.967395	6851.664202	505178	6	11	170	0.915244	0.913535	0.982074	35.4119	38.3991	37.2436	9	762.443842	763.483006	0.433249	0.433249	0.639349
82	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	422	nan	0	471.258804	3	44218.473780	44190.802920	83650.4	65	69	58	0.874018	0.709369	0.786766	29.307	19.7019	5.41048	65	681.178253	681.414332	0.361603	0.361603	0.697276
83	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	423	nan	0	472.349184	2	6856.010987	6851.707794	193078	6	9	83	0.957868	0.886959	1	46.4479	28.0771	37.7596	9	762.467643	763.123100	0.563914	0.563914	0.121599
84	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	423	nan	0	472.349184	2	37418.240518	37394.885009	37111.3	55	57	27	0.895636	0.776808	0.843316	46.4941	27.1122	6.07105	55	681.195152	681.583075	0.426164	0.426164	0.652788
85	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	424	nan	0	473.556186	2	6410.573659	6406.635948	179687	7	11	114	0.936309	0.906479	1	67.1678	33.2588	37.6404	7	916.450333	917.161064	0.540872	0.540872	0.203722
86	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	424	nan	0	473.556186	2	40617.246787	40591.876825	48844.8	66	69	37	0.939361	0.692681	0.716946	33.0825	17.1011	8.31994	66	616.302021	616.505186	0.511061	0.511061	0.323339
87	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	425	nan	0	474.646554	2	28847.598037	28829.597963	32110.3	45	47	37	0.864298	0.810768	0.71841	47.1113	30.0384	9.64062	45	641.834573	642.204792	0.362274	0.362274	0.697276
88	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	425	nan	0	474.646554	2	36528.796774	36505.974340	38993.2	55	57	38	0.852195	0.654038	1	32.4469	13.1258	6.17682	56	653.224507	653.541250	0.349742	0.349742	0.697276
89	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	426	nan	0	475.736682	1	42459.465570	42432.958498	80819.6	53	56	43	0.896444	0.691956	0.800571	50.3683	17.4598	5.56739	56	759.162708	759.301569	0.457012	0.457012	0.563492
90	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	427	nan	0	476.826936	1	14102.011297	14093.230311	45003.5	19	22	38	0.871325	0.768084	0.715111	11.2094	15.6708	16.988	22	641.834562	642.436331	0.307730	0.307730	0.697276
91	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	430	nan	0	480.214062	1	14977.978636	14968.595046	67497.1	21	23	45	0.863467	0.793904	0.949112	20.3644	19.2935	16.751	23	652.101899	652.449431	0.325254	0.325254	0.697276
92	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	431	nan	0	481.304688	1	20007.163176	19994.633774	64405.3	30	33	38	0.851273	0.566373	0.724261	14.5236	6.16412	13.0229	32	626.198166	626.287330	0.326467	0.326467	0.697276
93	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	432	nan	0	482.396058	1	9232.732584	9227.038478	38625.9	14	16	40	0.879684	0.664271	0.940631	12.6287	6.9121	28.5346	14	660.326825	660.503854	0.372967	0.372967	0.697276
94	/Users/kyowonjeong/Data/mzml/FLASHDeconv/simple/Std/190507_Thermo_Std_FD2.mzML	437	nan	0	488.081190	3	6603.291273	6599.247733	239823	5	7	62	0.93816	0.949756	1	45.1557	67.3005	39.1954	6	1100.974367	1101.979647	0.461824	0.461824	0.538812
